213	Sjunj	51344033	2.1142169219042253	6.388953553228152	8.213467842067345	2018-04-05 13:02:17
593	Fiiptrqw	42654817	5.808216864153843	5.318543511591173	4.361160937864874	2016-02-17 07:35:33
110	Nrnjraq	21495045	2.050973637053265	5.312139366898751	11.126111745427416	2021-08-18 13:01:58
950	Biepbomc	36642936	5.217307578407837	6.440382554866552	10.884530849235379	2018-06-06 21:53:21
97	Trpqizn	40902290	2.259654192374858	6.97299475407833	9.785805198264217	2017-07-24 12:02:42
73	Rbynd	13599638	3.0771333002844514	3.436713658476581	5.581031244984377	2020-03-03 08:29:38
867	Qhkul	24311256	2.032180963099087	3.8106943484445543	4.625501189672156	2017-07-03 11:28:21
650	Gdghrhog	32597214	4.518800688217767	4.355571412181282	8.299311438714764	2015-10-28 04:07:09
630	Aihqy	47443502	3.4304831518933563	3.9540203329892925	10.859850502973352	2020-11-14 02:37:33
137	Xyfgjiin	12405511	5.667193922990558	3.5618699214243654	4.933711249816097	2020-02-08 20:00:55
777	Bgwzef	29769133	5.664875928156485	4.700043168710565	7.549641383602117	2019-07-23 02:50:03
410	Qgxxb	42016401	5.096317698758243	6.189974108333687	5.929169141654469	2019-11-25 18:41:35
221	Wyocqayu	11918058	5.381134826401777	4.838049073628173	11.137368809030097	2020-12-01 19:53:03
330	Rsuah	12555554	5.101200462831743	4.943591990481872	4.65994579375719	2019-12-31 10:23:42
220	Btfhyup	20978037	3.8062687897152587	6.559730801526332	4.4604407029507875	2018-11-25 18:52:56
453	Ralqbxq	34380980	3.307210216907417	3.6614847540210396	11.626225821499819	2016-06-10 07:36:07
692	Vcstdx	35646637	3.9343983297862106	4.280637333765923	5.179543357891749	2016-08-22 10:57:34
227	Krswlnwo	45582665	4.512092543073042	5.4440234799143035	9.060848376276367	2015-01-19 02:16:54
285	Zwqxpcx	18390636	5.023672135092165	5.973010655014315	7.020131924664663	2015-06-24 08:33:48
327	Okhktfdz	33364013	3.206738932620147	6.677773140220797	7.807278172954581	2016-06-12 20:18:00
259	Zuwcpy	22703922	5.055623495511535	3.464468663774649	5.584526088826603	2019-09-26 06:02:47
510	Nnepvq	32812282	5.6725653967226695	3.3542007898698563	10.378575238575495	2021-08-24 15:31:51
754	Bppasv	47136134	3.3327755878366414	3.5387552271311895	4.005149122329964	2015-10-03 21:16:13
317	Drnuwk	17234674	4.429065884290759	4.195794057657846	11.596556950172669	2015-01-23 18:56:33
199	Gqxlf	19411887	5.299678189353868	5.089076616842801	9.614793787530992	2020-07-11 10:49:31
700	Qnwkwjgf	53959947	3.811343136155672	6.889432150819074	9.7432018060904	2020-02-01 18:58:21
757	Uuqivxcw	55457458	2.395237662082183	3.1429687012652723	11.58972180243103	2016-12-21 01:44:18
151	Hejxw	30997223	5.774329954653201	6.97710484637744	6.001186289825098	2018-02-25 01:41:41
572	Xrtao	42956459	5.90594659927578	4.320239624623321	11.981968671075053	2017-05-20 03:09:00
957	Xlrshkkz	52587650	2.751926541678573	4.504414927914932	10.580548598701391	2019-05-02 14:46:17
764	Pfkzi	38069372	4.244517439158875	3.4546260221184353	10.618502467227401	2017-06-23 12:41:16
624	Vmqaze	32743997	4.621776360376634	5.73984810651273	10.522587350813014	2020-06-17 03:52:19
386	Ftpyy	32583137	5.887001996807289	3.5182489587544694	4.515940930934596	2016-01-30 03:34:02
285	Flzhdegk	29608101	4.28351182410657	5.285602902195231	9.826738133014523	2016-03-26 11:26:39
559	Cmysz	51223711	5.482411168274661	5.106256657329507	7.9665955472581995	2021-07-03 18:00:53
633	Gxsxbpb	46557862	3.4094531691677186	3.6495105273320854	7.095101883213549	2017-06-05 17:46:37
557	Mmwzhf	32332072	2.3402105161641775	4.681326630376898	8.73424006101407	2019-07-02 06:35:24
529	Yppstt	34171326	2.480090696588201	5.714753064659774	8.672185356110422	2018-08-25 13:31:06
996	Wiplth	24221193	4.836288278380543	3.960065072849423	10.570504038860324	2019-03-04 00:21:29
36	Tkheaxt	39786545	5.777112010762613	6.044425729217206	6.291333762133184	2019-10-05 15:52:32
20	Wyhufffh	50385161	3.934655969000727	6.757995838186702	4.962965116353224	2018-06-19 17:10:48
40	Wvovl	37478322	5.878745466414255	5.009138067257189	11.763977497706179	2021-09-01 13:03:20
34	Ioomy	33826003	2.701263374044217	3.2553577889946093	11.121641374715438	2016-01-09 09:46:30
133	Awwak	31499363	3.2277816707397724	6.884624898379959	8.047888455934771	2019-07-21 19:42:15
469	Sdrujeqi	48828910	3.3870210709921182	6.855156833238507	10.255456528745338	2019-05-31 15:01:47
861	Bwseiwwv	37707596	2.184075344439631	6.233166886136479	4.930616777823594	2020-05-14 21:50:10
213	Hsbvm	34984545	2.048338815592387	5.757322191613411	7.525384748133544	2019-07-20 14:17:28
424	Khiaqvu	53199792	4.091779741501333	5.320161926709191	8.624240203119927	2018-08-04 16:32:02
287	Mtrsad	28685249	2.6801727920212657	3.7197654604538184	8.965390047508007	2017-11-28 04:11:18
531	Yeqnerl	26358104	5.09406465249791	5.1598655461146805	6.036527906561516	2021-02-07 00:16:08
764	Tysfr	39025687	2.705260165364137	6.747872080536499	10.698290056874178	2018-01-31 04:20:45
453	Hpakl	29550042	3.2492241846626735	5.70073766014573	6.395361905170308	2017-03-09 21:27:51
46	Emalajvs	14186609	4.127681816987545	4.77318290889877	8.642935833261784	2017-03-23 05:14:58
824	Fxkhtziw	22636459	3.7105818436064673	6.533342025956764	9.684463749492757	2016-01-22 07:26:39
757	Siixew	52557150	5.424347584799094	6.928536247428756	10.6760717363451	2021-08-05 10:03:19
569	Gptqsbce	16108388	3.6559398722164054	6.356147851495141	6.869126023198071	2017-07-08 03:07:39
529	Nrxctni	50988024	5.952274739720055	4.9808310447171475	11.01123148529382	2020-06-05 08:32:45
509	Kxyagfdu	44609711	2.167464584190149	5.295580503668441	7.8523011560795375	2020-09-10 16:18:46
417	Rjvwgh	47946711	2.314825153124903	5.443996125107629	6.305876732946317	2017-01-18 00:17:34
27	Stsnkl	44757531	3.1567715914718675	6.910112850326166	7.813815375703301	2020-03-09 09:08:46
730	Awmnpaqr	18787303	2.6936028863739234	5.453399135942291	10.844419013170722	2018-04-05 16:44:57
491	Dobagv	37936620	4.078011571465996	6.517635661884041	10.179642207072881	2018-05-24 09:55:48
162	Hkcyc	22851990	2.423011288243817	3.2729097997177905	6.737315860920267	2016-08-19 19:53:47
593	Skajzzvq	41523034	5.726915962866935	3.3695679103813916	5.0024329056043335	2020-12-01 03:44:13
666	Dnixb	12422117	2.683693459575853	4.822515179320479	11.923874374443606	2019-08-02 00:57:41
386	Psaym	43875196	3.287651222798811	4.599452490731819	10.376565161336476	2017-09-29 00:00:08
110	Xabuptk	51110654	3.4127932458244232	6.917699500880064	5.481721997951028	2018-08-16 22:07:36
316	Fnvlth	25775728	3.545352059204761	6.515628060100427	4.826390538749467	2018-07-30 11:02:01
343	Fcayy	16068886	5.405255425444457	5.576997421019244	10.523989006189623	2019-05-08 21:16:11
221	Hsuqq	28366329	3.8958644987530375	6.293107980533088	9.597490872069024	2019-10-22 09:42:38
381	Kydixa	38079325	5.106688728140057	4.222109472948177	6.125804201758376	2019-06-09 04:36:06
703	Bnviu	22935113	3.5442122041919326	4.6188627861528015	10.737885135569556	2019-01-20 06:17:12
843	Kukiz	16678036	5.557065980302666	4.823461205616343	5.965449658206408	2018-11-23 21:28:21
909	Fsirffvn	39441025	2.1566775330140615	5.296936853927065	9.987534969107962	2018-02-19 06:44:17
757	Umkfujyh	14343044	4.338349024922749	6.065244340833856	10.86016132256955	2020-04-22 00:25:38
318	Ooiejgth	29540678	3.5072558100834748	4.691113800597896	5.316583503650773	2018-04-29 06:21:41
582	Mqyztxdg	44666683	5.1196116223556976	3.9982032221733608	8.444321574850157	2017-02-02 18:31:10
588	Arcemm	53533489	4.197882878686247	6.505211550511984	11.265164479271121	2015-08-10 11:29:05
879	Ydqzvlbd	33366207	5.9184454884000335	3.2127881200112345	10.873000494610984	2015-06-11 13:36:18
206	Jukqem	11908703	2.7518020983560953	3.1115682907922046	5.721693535205765	2016-01-14 06:16:09
592	Jkojfaqz	40405680	3.951299489453109	4.657170126986303	4.7630276273763865	2018-04-02 06:16:46
700	Dsogzdzq	28761434	5.408982807495158	6.8586854356614335	5.880164188277053	2019-09-01 20:49:40
360	Fpegeky	40794072	2.236411552986322	6.690269481246485	9.635483505965901	2020-01-27 21:21:42
151	Ivslkj	36301201	4.4866233051226585	6.073269554913635	4.1696857550040285	2017-11-07 18:30:15
838	Qazzp	35543394	2.5435766375360904	4.142348537753499	6.451211703220015	2015-08-14 01:54:37
814	Poonwyu	26025166	2.8393080294315274	5.37597737385704	8.953066615831602	2017-10-07 08:31:51
843	Rdwitett	41874907	3.684018314668917	3.5103038421414343	6.554833603349902	2017-03-15 14:57:50
133	Xzsyr	23533794	4.7975219482544444	6.019981404310084	7.0834793164783525	2021-07-01 03:44:44
133	Oanbgu	28160073	5.209587659318739	6.168298218011994	5.3867796218892465	2018-07-05 15:00:52
545	Qyqqoyz	31136394	4.361073254775755	5.553472300317824	11.949806351191274	2020-03-30 18:35:55
412	Syqmuedw	18614033	5.725989349058825	6.004089258147445	5.265591741197552	2019-03-10 15:51:25
803	Ocuzlabl	38482641	5.116120324989836	5.413545540726532	4.146545518257909	2016-03-28 05:50:56
515	Yetunu	28651424	2.0234986599644174	3.956562873421499	6.338959281490631	2021-07-02 21:07:20
950	Aoxtm	38608471	3.6253304805724555	4.366831910501622	8.473181991126939	2017-05-11 05:08:44
304	Ilydeva	38226746	2.129623537943523	5.395542710272382	7.563745120337114	2020-03-26 17:28:38
242	Gdchbml	41979198	5.065343163472294	4.6797463827206505	5.790153191327189	2016-01-12 11:14:15
939	Znefhf	17544184	5.790874026618374	6.4449781214096475	5.359282382465565	2015-04-14 19:37:50
679	Spplapym	30134433	3.550587874627946	4.577620009695003	10.273002541751136	2018-01-25 11:20:11
754	Udmag	52656341	5.730058742561405	4.377428627283046	5.649012052290613	2017-02-12 09:50:07
531	Inrrhz	42704804	4.326747494901879	5.860912698721938	10.350836689747329	2021-02-26 18:21:28
588	Vuwrtfyi	40454009	4.045405286385401	5.687480778753516	7.107379121290231	2019-03-25 01:33:15
596	Lasnuvmo	44562282	2.9728657570541213	4.3665920558229985	4.893014677284758	2018-11-05 19:51:29
